sample_id,run_id,backend,mode,scenario,config_profile,research_tier,research_acceptance,seed,timestamp,logical_step,command_roll,command_pitch,command_yaw,command_throttle,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,altitude,vertical_speed,heading,integrator_roll,integrator_pitch,integrator_yaw,control_output_roll,control_output_pitch,control_output_yaw,torque_achieved,thrust_achieved,saturation_ratio,tracking_error_roll,tracking_error_pitch,tracking_error_yaw,tracking_error_rate_roll,tracking_error_rate_pitch,tracking_error_rate_yaw,run_status,runtime_failsafe,quality_alignment_attitude_ns,quality_alignment_rates_ns,quality_alignment_position_ns,quality_alignment_attitude_setpoint_ns,quality_alignment_rates_setpoint_ns,quality_alignment_integrator_ns,quality_alignment_allocator_ns,quality_alignment_actuator_ns,quality_alignment_status_ns,quality_missing_attitude,quality_missing_rates,quality_missing_local_position,quality_missing_attitude_setpoint,quality_missing_rates_setpoint,quality_missing_integrator,quality_missing_allocator,quality_missing_actuator,quality_missing_status,quality_alignment_failed,actuator_1,actuator_2,actuator_3,actuator_4,param_ARMING_CHECK,backend_ardupilot,mode_stabilize,scenario_nominal,config_profile_ardupilot_real_stabilize_nominal,tracking_error_magnitude,control_effort_magnitude,quality_future_horizon_available,quality_delta_state_available,baseline_state_roll,future_state_roll,delta_state_roll,baseline_state_pitch,future_state_pitch,delta_state_pitch,baseline_state_yaw,future_state_yaw,delta_state_yaw,baseline_state_roll_rate,future_state_roll_rate,delta_state_roll_rate,baseline_state_pitch_rate,future_state_pitch_rate,delta_state_pitch_rate,baseline_state_yaw_rate,future_state_yaw_rate,delta_state_yaw_rate,baseline_state_position_x,future_state_position_x,delta_state_position_x,baseline_state_position_y,future_state_position_y,delta_state_position_y,baseline_state_position_z,future_state_position_z,delta_state_position_z,baseline_state_velocity_x,future_state_velocity_x,delta_state_velocity_x,baseline_state_velocity_y,future_state_velocity_y,delta_state_velocity_y,baseline_state_velocity_z,future_state_velocity_z,delta_state_velocity_z,baseline_state_altitude,future_state_altitude,delta_state_altitude,baseline_state_vertical_speed,future_state_vertical_speed,delta_state_vertical_speed,baseline_state_heading,future_state_heading,delta_state_heading,quality_window_summary_available,window_mean_roll,window_peak_roll,window_rms_roll,window_mean_pitch,window_peak_pitch,window_rms_pitch,window_mean_yaw,window_peak_yaw,window_rms_yaw,window_mean_roll_rate,window_peak_roll_rate,window_rms_roll_rate,window_mean_pitch_rate,window_peak_pitch_rate,window_rms_pitch_rate,window_mean_yaw_rate,window_peak_yaw_rate,window_rms_yaw_rate,window_mean_altitude,window_peak_altitude,window_rms_altitude,window_mean_vertical_speed,window_peak_vertical_speed,window_rms_vertical_speed,quality_actuator_response_available,quality_tracking_error_available
20260409_122055_ardupilot_manual_broad_composite_r3:000092,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468528893184,92,-0.061937740911265936,-0.04955019272901275,-0.024775096364506376,0.6477702413271944,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,178176.0,1.7757624393522353e+18,259072.0,nan,nan,1.7757624393522353e+18,1.775762439452195e+18,1.775762439452195e+18,260426240.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000093,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468580796160,93,-0.06739804523614445,-0.053918436188915564,-0.026959218094457782,0.6475736703714988,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,161536.0,1.7757624394041382e+18,224768.0,nan,nan,1.7757624394041382e+18,1.775762439504098e+18,1.775762439504098e+18,208523264.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000094,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468632598784,94,-0.07017226055958295,-0.05613780844766636,-0.02806890422383318,0.647473798619855,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,175616.0,1.7757624394559409e+18,241920.0,nan,nan,1.7757624394559409e+18,1.7757624395559007e+18,1.7757624395559007e+18,156720640.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000095,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468685506816,95,-0.07045562021347364,-0.05636449617077891,-0.028182248085389456,0.647463597672315,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,169472.0,1.775762439508849e+18,231936.0,nan,nan,1.775762439508849e+18,1.7757624396088087e+18,1.7757624396088087e+18,103812608.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000096,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468737311744,96,-0.06857874725691089,-0.05486299780552872,-0.02743149890276436,0.6475311650987512,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,162816.0,1.7757624395606538e+18,233984.0,nan,nan,1.7757624395606538e+18,1.7757624396606136e+18,1.7757624396606136e+18,52007680.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000097,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468789131520,97,-0.06502371642678927,-0.05201897314143142,-0.02600948657071571,0.6476591462086356,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,263680.0,1.7757624396124736e+18,319744.0,nan,nan,1.7757624396124736e+18,1.7757624397124334e+18,1.7757624397124334e+18,187904.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000098,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468841033216,98,-0.06032264935783077,-0.04825811948626462,-0.02412905974313231,0.6478283846231181,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,177152.0,1.7757624396643753e+18,247552.0,nan,nan,1.7757624396643753e+18,1.775762439764335e+18,1.775762439764335e+18,51713792.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000099,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468892933632,99,-0.055072292106358785,-0.04405783368508703,-0.022028916842543517,0.6480173974841711,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,169216.0,1.7757624397162757e+18,320000.0,nan,nan,1.7757624397162757e+18,1.7757624398162355e+18,1.7757624398162355e+18,103614208.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000100,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468944881664,100,-0.04988853310755036,-0.039910826486040295,-0.019955413243020147,0.6482040128081282,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,171264.0,1.7757624397682237e+18,238848.0,nan,nan,1.7757624397682237e+18,1.7757624398681836e+18,1.7757624398681836e+18,155562240.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000101,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762468996765952,101,-0.045382671849673664,-0.03630613747973893,-0.018153068739869466,0.6483662238134118,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,182528.0,1.775762439820108e+18,254208.0,nan,nan,1.775762439820108e+18,1.7757624399200678e+18,1.7757624399200678e+18,207446528.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000102,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762469048814336,102,-0.04209004941279991,-0.03367203953023993,-0.016836019765119965,0.6484847582211393,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,166656.0,1.7757624398721564e+18,232192.0,nan,nan,1.7757624398721564e+18,1.7757624399721162e+18,1.7757624399721162e+18,259494912.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000103,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762469100679424,103,-0.04050509043341686,-0.03240407234673349,-0.016202036173366744,0.648541816744397,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,167680.0,1.7757624399240215e+18,229376.0,nan,nan,1.7757624399240215e+18,1.7757624400239813e+18,1.7757624400239813e+18,311360000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000104,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762469152686592,104,-0.0409750327127257,-0.03278002617018056,-0.01639001308509028,0.6485248988223419,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,199168.0,1.7757624399760287e+18,272640.0,nan,nan,1.7757624399760287e+18,1.7757624400759885e+18,1.7757624400759885e+18,363367168.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
20260409_122055_ardupilot_manual_broad_composite_r3:000105,20260409_122055_ardupilot_manual_broad_composite_r3,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762469204576768,105,-0.043733239627415196,-0.034986591701932156,-0.017493295850966078,0.648425603373413,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.03,-0.027,0.03,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,170240.0,1.7757624400279188e+18,245760.0,nan,nan,1.7757624400279188e+18,1.7757624401278787e+18,1.7757624401278787e+18,415257344.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,-0.027,-0.027,0.0,0.03,0.03,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.03,0.03,0.03,1.0,1.0
