sample_id,run_id,backend,mode,scenario,config_profile,research_tier,research_acceptance,seed,timestamp,logical_step,command_roll,command_pitch,command_yaw,command_throttle,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,altitude,vertical_speed,heading,integrator_roll,integrator_pitch,integrator_yaw,control_output_roll,control_output_pitch,control_output_yaw,torque_achieved,thrust_achieved,saturation_ratio,tracking_error_roll,tracking_error_pitch,tracking_error_yaw,tracking_error_rate_roll,tracking_error_rate_pitch,tracking_error_rate_yaw,run_status,runtime_failsafe,quality_alignment_attitude_ns,quality_alignment_rates_ns,quality_alignment_position_ns,quality_alignment_attitude_setpoint_ns,quality_alignment_rates_setpoint_ns,quality_alignment_integrator_ns,quality_alignment_allocator_ns,quality_alignment_actuator_ns,quality_alignment_status_ns,quality_missing_attitude,quality_missing_rates,quality_missing_local_position,quality_missing_attitude_setpoint,quality_missing_rates_setpoint,quality_missing_integrator,quality_missing_allocator,quality_missing_actuator,quality_missing_status,quality_alignment_failed,actuator_1,actuator_2,actuator_3,actuator_4,param_ARMING_CHECK,backend_ardupilot,mode_stabilize,scenario_nominal,config_profile_ardupilot_diagnostic_stabilize_throttle__large,config_profile_ardupilot_diagnostic_stabilize_throttle__medium,config_profile_ardupilot_diagnostic_stabilize_throttle__small,tracking_error_magnitude,control_effort_magnitude,quality_future_horizon_available,quality_delta_state_available,baseline_state_roll,future_state_roll,delta_state_roll,baseline_state_pitch,future_state_pitch,delta_state_pitch,baseline_state_yaw,future_state_yaw,delta_state_yaw,baseline_state_roll_rate,future_state_roll_rate,delta_state_roll_rate,baseline_state_pitch_rate,future_state_pitch_rate,delta_state_pitch_rate,baseline_state_yaw_rate,future_state_yaw_rate,delta_state_yaw_rate,baseline_state_position_x,future_state_position_x,delta_state_position_x,baseline_state_position_y,future_state_position_y,delta_state_position_y,baseline_state_position_z,future_state_position_z,delta_state_position_z,baseline_state_velocity_x,future_state_velocity_x,delta_state_velocity_x,baseline_state_velocity_y,future_state_velocity_y,delta_state_velocity_y,baseline_state_velocity_z,future_state_velocity_z,delta_state_velocity_z,baseline_state_altitude,future_state_altitude,delta_state_altitude,baseline_state_vertical_speed,future_state_vertical_speed,delta_state_vertical_speed,baseline_state_heading,future_state_heading,delta_state_heading,quality_window_summary_available,window_mean_roll,window_peak_roll,window_rms_roll,window_mean_pitch,window_peak_pitch,window_rms_pitch,window_mean_yaw,window_peak_yaw,window_rms_yaw,window_mean_roll_rate,window_peak_roll_rate,window_rms_roll_rate,window_mean_pitch_rate,window_peak_pitch_rate,window_rms_pitch_rate,window_mean_yaw_rate,window_peak_yaw_rate,window_rms_yaw_rate,window_mean_altitude,window_peak_altitude,window_rms_altitude,window_mean_vertical_speed,window_peak_vertical_speed,window_rms_vertical_speed,quality_actuator_response_available,quality_tracking_error_available
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000026,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762833710845184,26,0.0,0.0,0.0,0.7040000000000001,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,0.0,0.0,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,164096.0,1.7757628045341873e+18,232192.0,nan,nan,1.7757628045341873e+18,1.775762804634147e+18,1.775762804634147e+18,311255552.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000027,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762833762718720,27,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,0.0,0.0,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,176384.0,1.7757628045860608e+18,249600.0,nan,nan,1.7757628045860608e+18,1.7757628046860206e+18,1.7757628046860206e+18,363129088.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000028,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762833814566144,28,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,0.0,0.0,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,172032.0,1.7757628046379082e+18,243712.0,nan,nan,1.7757628046379082e+18,1.775762804737868e+18,1.775762804737868e+18,414976512.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000029,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762833866494976,29,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,0.0,0.0,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,167936.0,1.775762804689837e+18,238080.0,nan,nan,1.775762804689837e+18,1.7757628047897969e+18,1.7757628047897969e+18,466905344.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000030,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762833918321664,30,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,168960.0,1.7757628047416637e+18,236288.0,nan,nan,1.7757628047416637e+18,1.7757628048416236e+18,1.7757628048416236e+18,468361216.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000031,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762833970123776,31,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,171776.0,1.7757628047934659e+18,243456.0,nan,nan,1.7757628047934659e+18,1.7757628048934257e+18,1.7757628048934257e+18,416559104.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,-0.027,-0.027,0.0,-0.01,-0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,-0.01,0.01,0.01,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000032,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834021972992,32,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,181248.0,1.775762804845315e+18,270592.0,nan,nan,1.775762804845315e+18,1.775762804945275e+18,1.775762804945275e+18,364709888.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,-0.027,-0.027,0.0,-0.01,-0.0,0.01,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,-0.005,0.01,0.007071067811865475,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000033,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834073914112,33,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.01,-0.027,-0.01,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,182784.0,1.7757628048972562e+18,265728.0,nan,nan,1.7757628048972562e+18,1.775762804997216e+18,1.775762804997216e+18,312768768.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,-0.027,-0.027,0.0,-0.01,-0.0,0.01,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000034,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834125860864,34,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,175872.0,1.775762804949203e+18,255488.0,nan,nan,1.775762804949203e+18,1.7757628050491628e+18,1.7757628050491628e+18,260822016.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.027,0.0,-0.0,-0.0,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000035,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834177718016,35,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,178176.0,1.77576280500106e+18,262656.0,nan,nan,1.77576280500106e+18,1.77576280510102e+18,1.77576280510102e+18,208964864.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.027,0.0,-0.0,-0.0,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000036,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834229552896,36,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,171776.0,1.775762805052895e+18,251904.0,nan,nan,1.775762805052895e+18,1.7757628051528548e+18,1.7757628051528548e+18,157129984.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.027,0.0,-0.0,-0.0,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000037,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834281384448,37,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,176896.0,1.7757628051047265e+18,257792.0,nan,nan,1.7757628051047265e+18,1.7757628052046863e+18,1.7757628052046863e+18,105298432.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.027,0.0,-0.0,-0.0,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000038,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834333318144,38,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,176640.0,1.7757628051566602e+18,260352.0,nan,nan,1.7757628051566602e+18,1.77576280525662e+18,1.77576280525662e+18,53364736.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.027,0.0,-0.0,-0.0,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
20260409_122703_ardupilot_manual_pulse_train_throttle_r2:000039,20260409_122703_ardupilot_manual_pulse_train_throttle_r2,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__medium,diagnostic_research,accepted,232,1775762834385191424,39,0.0,0.0,0.0,0.7040000000000001,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,167936.0,1.7757628052085335e+18,240128.0,nan,nan,1.7757628052085335e+18,1.7757628053084933e+18,1.7757628053084933e+18,1491456.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.027,0.0,-0.0,-0.0,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
