sample_id,run_id,backend,mode,scenario,config_profile,seed,timestamp,logical_step,command_roll,command_pitch,command_yaw,command_throttle,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,altitude,vertical_speed,heading,integrator_roll,integrator_pitch,integrator_yaw,control_output_roll,control_output_pitch,control_output_yaw,torque_achieved,thrust_achieved,saturation_ratio,tracking_error_roll,tracking_error_pitch,tracking_error_yaw,tracking_error_rate_roll,tracking_error_rate_pitch,tracking_error_rate_yaw,run_status,runtime_failsafe,quality_alignment_attitude_ns,quality_alignment_rates_ns,quality_alignment_position_ns,quality_alignment_attitude_setpoint_ns,quality_alignment_rates_setpoint_ns,quality_alignment_integrator_ns,quality_alignment_allocator_ns,quality_alignment_actuator_ns,quality_alignment_status_ns,quality_missing_attitude,quality_missing_rates,quality_missing_local_position,quality_missing_attitude_setpoint,quality_missing_rates_setpoint,quality_missing_integrator,quality_missing_allocator,quality_missing_actuator,quality_missing_status,quality_alignment_failed,actuator_1,actuator_2,actuator_3,actuator_4,backend_px4,mode_offboard_attitude,mode_posctl,scenario_nominal,config_profile_px4_real_offboard_attitude_nominal,config_profile_px4_real_posctl_nominal,tracking_error_magnitude,control_effort_magnitude,quality_future_horizon_available,quality_delta_state_available,baseline_state_roll,future_state_roll,delta_state_roll,baseline_state_pitch,future_state_pitch,delta_state_pitch,baseline_state_yaw,future_state_yaw,delta_state_yaw,baseline_state_roll_rate,future_state_roll_rate,delta_state_roll_rate,baseline_state_pitch_rate,future_state_pitch_rate,delta_state_pitch_rate,baseline_state_yaw_rate,future_state_yaw_rate,delta_state_yaw_rate,baseline_state_position_x,future_state_position_x,delta_state_position_x,baseline_state_position_y,future_state_position_y,delta_state_position_y,baseline_state_position_z,future_state_position_z,delta_state_position_z,baseline_state_velocity_x,future_state_velocity_x,delta_state_velocity_x,baseline_state_velocity_y,future_state_velocity_y,delta_state_velocity_y,baseline_state_velocity_z,future_state_velocity_z,delta_state_velocity_z,baseline_state_altitude,future_state_altitude,delta_state_altitude,baseline_state_vertical_speed,future_state_vertical_speed,delta_state_vertical_speed,baseline_state_heading,future_state_heading,delta_state_heading,quality_window_summary_available,window_mean_roll,window_peak_roll,window_rms_roll,window_mean_pitch,window_peak_pitch,window_rms_pitch,window_mean_yaw,window_peak_yaw,window_rms_yaw,window_mean_roll_rate,window_peak_roll_rate,window_rms_roll_rate,window_mean_pitch_rate,window_peak_pitch_rate,window_rms_pitch_rate,window_mean_yaw_rate,window_peak_yaw_rate,window_rms_yaw_rate,window_mean_altitude,window_peak_altitude,window_rms_altitude,window_mean_vertical_speed,window_peak_vertical_speed,window_rms_vertical_speed,quality_actuator_response_available,quality_tracking_error_available
20260407_025915_px4_manual_broad_composite_r1:000325,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982302731776,325,0.028332,0.022666,0.011333,0.011333,0.015579219306614652,0.0043932746552984275,1.5814929064963732,0.024477027356624603,0.01403824333101511,0.008515670895576477,0.18066558241844177,0.027114253491163254,-1.675588846206665,0.006464710459113121,0.015772685408592224,0.05926889181137085,1.675588846206665,-0.05926889181137085,1.5815041065216064,0.0001513502502348274,-8.43242378323339e-06,0.0002574895625002682,0.028457168489694595,0.012342501431703568,0.023241277784109116,nan,nan,2.0,0.0015335387040111871,0.006156485768302246,-0.0035859402869615753,0.003980141133069992,-0.0016957418993115425,0.014725606888532639,completed,0,1469696.0,3023872.0,2687488.0,8976128.0,7023872.0,87023872.0,87023872.0,12976128.0,70518016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268136739730835,0.7269476652145386,0.7216033935546875,0.7211422920227051,1.0,0.0,1.0,1.0,0.0,1.0,0.016990396934077164,0.7241267561912537,1.0,1.0,0.015579219306614652,0.012404093354746801,-0.003175125951867851,0.0043932746552984275,0.0062445366694257425,0.001851262014127315,1.5814929064963732,1.581187917914224,-0.00030498858214911273,0.024477027356624603,0.02459768019616604,0.00012065283954143524,0.01403824333101511,0.01437845267355442,0.00034020934253931046,0.008515670895576477,0.01169489324092865,0.003179222345352173,0.18066558241844177,0.17914986610412598,-0.001515716314315796,0.027114253491163254,0.033991314470767975,0.006877060979604721,-1.675588846206665,-1.6736303567886353,0.001958489418029785,0.006464710459113121,0.0027892235666513443,-0.0036754868924617767,0.015772685408592224,0.012788784690201283,-0.0029839007183909416,0.05926889181137085,0.05980737879872322,0.0005384869873523712,1.675588846206665,1.6736303567886353,-0.001958489418029785,-0.05926889181137085,-0.05980737879872322,-0.0005384869873523712,1.5815041065216064,1.581207036972046,-0.0002970695495605469,1.0,0.013043149783347228,0.013682206211947656,0.013058795862933396,0.005851497446986178,0.0062445366694257425,0.00586468261736828,1.581275352444865,1.581362786975506,1.5812753548621534,0.02648788597434759,0.028378091752529144,0.02655524395056296,0.014241957105696201,0.01437845267355442,0.014242611180557288,0.011236544232815504,0.01169489324092865,0.011245888586912894,1.674034833908081,1.6744393110275269,1.6740348827725773,-0.059796832501888275,0.05980737879872322,0.05979683343190723,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000326,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982352818176,326,0.045543,0.036434,0.018217,0.018217,0.013682206211947656,0.005458458224546614,1.581362786975506,0.028378091752529144,0.014105461537837982,0.010778195224702358,0.17973382771015167,0.03051801212131977,-1.6744393110275269,0.004197745583951473,0.014493356458842754,0.05978628620505333,1.6744393110275269,-0.05978628620505333,1.5813748836517334,0.00018611807900015265,9.352050255984068e-06,0.0004202947311569005,0.02038596011698246,0.015329767018556595,0.016047876328229904,nan,nan,2.0,0.003607858853078627,0.005774601464855966,-0.0034558207660944085,-0.007992131635546684,0.0012243054807186127,0.005269681103527546,completed,0,844032.0,5110272.0,651520.0,6889728.0,2889728.0,62889728.0,62889728.0,37110272.0,120604416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268136739730835,0.7269476652145386,0.7216033935546875,0.7211422920227051,1.0,0.0,1.0,1.0,0.0,1.0,0.012306420912349897,0.7241267561912537,1.0,1.0,0.013682206211947656,0.01170049278442958,-0.001981713427518076,0.005458458224546614,0.006823381559516917,0.0013649233349703029,1.581362786975506,1.5809306810375061,-0.0004321059379999159,0.028378091752529144,0.016005059704184532,-0.012373032048344612,0.014105461537837982,0.014346856623888016,0.00024139508605003357,0.010778195224702358,0.011859218589961529,0.0010810233652591705,0.17973382771015167,0.18025167286396027,0.0005178451538085938,0.03051801212131977,0.04026868939399719,0.009750677272677422,-1.6744393110275269,-1.6758828163146973,-0.0014435052871704102,0.004197745583951473,0.00244975951500237,-0.0017479860689491034,0.014493356458842754,0.011161266826093197,-0.0033320896327495575,0.05978628620505333,0.05843697860836983,-0.0013493075966835022,1.6744393110275269,1.6758828163146973,0.0014435052871704102,-0.05978628620505333,-0.05843697860836983,0.0013493075966835022,1.5813748836517334,1.5809305906295776,-0.0004442930221557617,1.0,0.012052293069588191,0.012404093354746801,0.012057426411796225,0.00653395911447133,0.006823381559516917,0.006540365973038445,1.5810592994758652,1.581187917914224,1.58105930470739,0.020301369950175285,0.02459768019616604,0.02075099765273191,0.014362654648721218,0.01437845267355442,0.014362663337139873,0.01177705591544509,0.011859218589961529,0.011777342516060397,1.6747565865516663,1.6758828163146973,1.674756965231573,-0.059122178703546524,0.05980737879872322,0.05912614915436756,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000327,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982402755840,327,0.060108,0.048086,0.024043,0.024043,0.012404093354746801,0.0062445366694257425,1.581187917914224,0.02459768019616604,0.01437845267355442,0.01169489324092865,0.17914986610412598,0.033991314470767975,-1.6736303567886353,0.0027892235666513443,0.012788784690201283,0.05980737879872322,1.6736303567886353,-0.05980737879872322,1.581207036972046,0.00018611807900015265,9.352050255984068e-06,0.0004202947311569005,0.013732090592384338,0.013614976778626442,0.012487656436860561,nan,nan,2.0,0.004855353549316424,0.005255341349668725,-0.0032809517048124626,-0.0108655896037817,-0.0007634758949279785,0.0007927631959319115,completed,0,1713920.0,3047936.0,2803456.0,4952064.0,7047936.0,12952064.0,12952064.0,12952064.0,170542080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255474925041199,0.7252373099327087,0.7240102291107178,0.7251114249229431,1.0,0.0,1.0,1.0,0.0,1.0,0.013462173719146493,0.7249766141176224,1.0,1.0,0.012404093354746801,0.011618390756455503,-0.0007857025982912977,0.0062445366694257425,0.007192809387820585,0.0009482727183948427,1.581187917914224,1.580679723638465,-0.0005081942757589886,0.02459768019616604,0.012702634558081627,-0.011895045638084412,0.01437845267355442,0.0067266724072396755,-0.007651780266314745,0.01169489324092865,0.012038832530379295,0.00034393928945064545,0.17914986610412598,0.18099363148212433,0.001843765377998352,0.033991314470767975,0.04479432478547096,0.010803010314702988,-1.6736303567886353,-1.6769739389419556,-0.0033435821533203125,0.0027892235666513443,0.0023040147498250008,-0.00048520881682634354,0.012788784690201283,0.009212542325258255,-0.0035762423649430275,0.05980737879872322,0.05811028927564621,-0.001697089523077011,1.6736303567886353,1.6769739389419556,0.0033435821533203125,-0.05980737879872322,-0.05811028927564621,0.001697089523077011,1.581207036972046,1.5806797742843628,-0.0005272626876831055,1.0,0.011659441770442543,0.01170049278442958,0.011659514037218262,0.007008095473668751,0.007192809387820585,0.007010529323677188,1.5808052023379857,1.5809306810375061,1.580805207318012,0.01435384713113308,0.016005059704184532,0.014448509626440387,0.010536764515563846,0.014346856623888016,0.011204472693097142,0.011949025560170412,0.012038832530379295,0.011949363042836381,1.6764283776283264,1.6769739389419556,1.6764284663995328,-0.05827363394200802,0.05843697860836983,0.05827386287425245,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000328,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982452841472,328,0.07171,0.057368,0.028684,0.028684,0.01170049278442958,0.006823381559516917,1.5809306810375061,0.016005059704184532,0.014346856623888016,0.011859218589961529,0.18025167286396027,0.04026868939399719,-1.6758828163146973,0.00244975951500237,0.011161266826093197,0.05843697860836983,1.6758828163146973,-0.05843697860836983,1.5809305906295776,0.00018611807900015265,9.352050255984068e-06,0.0004202947311569005,0.009602939710021019,0.006057064514607191,0.012533776462078094,nan,nan,2.0,0.00620966733987233,0.004064279457960595,-0.0030237148280944925,-0.006402119994163513,-0.008289792109280825,0.0006745578721165657,completed,0,1554176.0,5133568.0,1776640.0,10866432.0,2866432.0,37133568.0,37133568.0,37133568.0,220627712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255474925041199,0.7252373099327087,0.7240102291107178,0.7251114249229431,1.0,0.0,1.0,1.0,0.0,1.0,0.013205453771208067,0.7249766141176224,1.0,1.0,0.01170049278442958,0.011885068288274887,0.0001845755038453068,0.006823381559516917,0.007649522353249541,0.0008261407937326243,1.5809306810375061,1.5803725960427546,-0.0005580849947515176,0.016005059704184532,0.010948307812213898,-0.0050567518919706345,0.014346856623888016,0.0005408880533650517,-0.013805968570522964,0.011859218589961529,0.01296781376004219,0.0011085951700806618,0.18025167286396027,0.18344810605049133,0.003196433186531067,0.04026868939399719,0.0482599213719368,0.007991231977939606,-1.6758828163146973,-1.676491618156433,-0.0006088018417358398,0.00244975951500237,0.0025795537512749434,0.00012979423627257347,0.011161266826093197,0.006649527698755264,-0.004511739127337933,0.05843697860836983,0.05887019261717796,0.000433214008808136,1.6758828163146973,1.676491618156433,0.0006088018417358398,-0.05843697860836983,-0.05887019261717796,-0.000433214008808136,1.5809305906295776,1.5804004669189453,-0.0005301237106323242,1.0,0.011751729522365195,0.011885068288274887,0.011752485949505493,0.007421165870535063,0.007649522353249541,0.007424678414664986,1.58052615984061,1.580679723638465,1.5805261673007331,0.011825471185147762,0.012702634558081627,0.011857958691679472,0.0036337802303023636,0.0067266724072396755,0.004771827823831904,0.012503323145210743,0.01296781376004219,0.012511947938064207,1.6767327785491943,1.6769739389419556,1.6767327958919502,-0.058490240946412086,0.05887019261717796,0.05849147501338515,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000329,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982503139840,329,0.080059,0.064047,0.032023,0.032023,0.011618390756455503,0.007192809387820585,1.580679723638465,0.012702634558081627,0.0067266724072396755,0.012038832530379295,0.18099363148212433,0.04479432478547096,-1.6769739389419556,0.0023040147498250008,0.009212542325258255,0.05811028927564621,1.6769739389419556,-0.05811028927564621,1.5806797742843628,0.00018611807900015265,9.352050255984068e-06,0.0004202947311569005,0.008409322239458561,0.0007707879412919283,0.01667567528784275,nan,nan,2.0,0.006578354087861933,0.0031743196102205678,-0.002772757429053474,-0.004293312318623066,-0.005955884465947747,0.004636842757463455,completed,0,2435328.0,3431936.0,654336.0,8568064.0,7431936.0,87431936.0,87431936.0,12568064.0,237201664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273866534233093,0.728018045425415,0.7238942384719849,0.7250365614891052,1.0,0.0,1.0,1.0,0.0,1.0,0.011680951692729983,0.7260838747024536,1.0,1.0,0.011618390756455503,0.0123089608847439,0.000690570128288397,0.007192809387820585,0.008088656058820547,0.0008958466709999618,1.580679723638465,1.58003926139202,-0.0006404622464450949,0.012702634558081627,0.00801090244203806,-0.004691732116043568,0.0067266724072396755,-0.00494435103610158,-0.011671023443341255,0.012038832530379295,0.015351152047514915,0.00331231951713562,0.18099363148212433,0.18637682497501373,0.005383193492889404,0.04479432478547096,0.05097917094826698,0.0061848461627960205,-1.6769739389419556,-1.6751229763031006,0.0018509626388549805,0.0023040147498250008,0.002882319735363126,0.000578304985538125,0.009212542325258255,0.003726397641003132,-0.005486144684255123,0.05811028927564621,0.05977223441004753,0.0016619451344013214,1.6769739389419556,1.6751229763031006,-0.0018509626388549805,-0.05811028927564621,-0.05977223441004753,-0.0016619451344013214,1.5806797742843628,1.5800663232803345,-0.0006134510040283203,1.0,0.012097014586509393,0.0123089608847439,0.012098871151456914,0.007869089206035044,0.008088656058820547,0.007872151836402762,1.5802059287173873,1.5803725960427546,1.5802059375067472,0.009479605127125978,0.010948307812213898,0.009592705611214055,-0.002201731491368264,0.00494435103610158,0.003517041871692161,0.014159482903778553,0.015351152047514915,0.014209540156195431,1.6758072972297668,1.676491618156433,1.6758074369520106,-0.05932121351361275,0.05977223441004753,0.059322928051274176,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000330,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982552707840,330,0.084919,0.067935,0.033967,0.033967,0.011885068288274887,0.007649522353249541,1.5803725960427546,0.010948307812213898,0.0005408880533650517,0.01296781376004219,0.18344810605049133,0.0482599213719368,-1.676491618156433,0.0025795537512749434,0.006649527698755264,0.05887019261717796,1.676491618156433,-0.05887019261717796,1.5804004669189453,2.956282696686685e-05,-0.00015390486805699766,0.0005461298860609531,0.0072944979183375835,-0.0038157012313604355,0.024706311523914337,nan,nan,2.0,0.0068829479606665345,0.0022882287536683168,-0.002465629833342975,-0.003653809893876314,-0.004356589284725487,0.011738497763872147,completed,0,2187264.0,4999936.0,3240704.0,7000064.0,3000064.0,63000064.0,63000064.0,36999936.0,187633664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273866534233093,0.728018045425415,0.7238942384719849,0.7250365614891052,1.0,0.0,1.0,1.0,0.0,1.0,0.015126560105398508,0.7260838747024536,1.0,1.0,0.011885068288274887,0.012975753329988566,0.0010906850417136786,0.007649522353249541,0.008391624775476768,0.0007421024222272268,1.5803725960427546,1.5797413711084465,-0.0006312249343081167,0.010948307812213898,0.009183598682284355,-0.0017647091299295425,0.0005408880533650517,-0.006865218747407198,-0.00740610680077225,0.01296781376004219,0.0168137326836586,0.0038459189236164093,0.18344810605049133,0.1889866292476654,0.005538523197174072,0.0482599213719368,0.053327471017837524,0.005067549645900726,-1.676491618156433,-1.6737332344055176,0.0027583837509155273,0.0025795537512749434,0.002583022229373455,3.468478098511696e-06,0.006649527698755264,-0.00010241200652671978,-0.006751939705281984,0.05887019261717796,0.06031732261180878,0.0014471299946308136,1.676491618156433,1.6737332344055176,-0.0027583837509155273,-0.05887019261717796,-0.06031732261180878,-0.0014471299946308136,1.5804004669189453,1.579741358757019,-0.0006591081619262695,1.0,0.012642357107366234,0.012975753329988566,0.012646752400178962,0.008240140417148658,0.008391624775476768,0.00824153272183912,1.5798903162502334,1.58003926139202,1.5798903232711812,0.008597250562161207,0.009183598682284355,0.008617222368405793,-0.005904784891754389,0.006865218747407198,0.005982383957000337,0.016082442365586758,0.0168137326836586,0.016099060158025542,1.674428105354309,1.6751229763031006,1.6744282495365566,-0.060044778510928154,0.06031732261180878,0.06004539704851109,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000331,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982602799104,331,0.0,0.0,0.0,0.0,0.0123089608847439,0.008088656058820547,1.58003926139202,0.00801090244203806,-0.00494435103610158,0.015351152047514915,0.18637682497501373,0.05097917094826698,-1.6751229763031006,0.002882319735363126,0.003726397641003132,0.05977223441004753,1.6751229763031006,-0.05977223441004753,1.5800663232803345,2.956282696686685e-05,-0.00015390486805699766,0.0005461298860609531,0.009194508194923401,-0.005460257641971111,0.027141720056533813,nan,nan,2.0,0.007063858106797962,0.0013032832086955892,-0.002132295182608379,0.0011836057528853416,-0.0005159066058695316,0.011790568009018898,completed,0,3791104.0,3091200.0,4951296.0,4908800.0,7091200.0,12908800.0,12908800.0,12908800.0,137542400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291072607040405,0.7294656038284302,0.7247954607009888,0.7245549559593201,1.0,0.0,1.0,1.0,0.0,1.0,0.014029536606757936,0.7269808202981949,1.0,1.0,0.0123089608847439,0.013677443987257723,0.0013684831025138223,0.008088656058820547,0.008476035446193811,0.00038737938737326387,1.58003926139202,1.5794741203818394,-0.0005651410101805698,0.00801090244203806,0.009399684146046638,0.0013887817040085793,-0.00494435103610158,-0.009053735062479973,-0.004109384026378393,0.015351152047514915,0.017240695655345917,0.0018895436078310013,0.18637682497501373,0.19023999571800232,0.0038631707429885864,0.05097917094826698,0.05456653609871864,0.00358736515045166,-1.6751229763031006,-1.6733996868133545,0.0017232894897460938,0.002882319735363126,0.0014660012675449252,-0.0014163184678182006,0.003726397641003132,-0.0037193468306213617,-0.007445744471624494,0.05977223441004753,0.05973810330033302,-3.413110971450806e-05,1.6751229763031006,1.6733996868133545,-0.0017232894897460938,-0.05977223441004753,-0.05973810330033302,3.413110971450806e-05,1.5800663232803345,1.5794740915298462,-0.0005922317504882812,1.0,0.013326598658623144,0.013677443987257723,0.01333121615804953,0.008433830110835289,0.008476035446193811,0.008433935714052172,1.579607745745143,1.5797413711084465,1.579607751397096,0.009291641414165497,0.009399684146046638,0.009292269550618284,-0.007959476904943585,0.009053735062479973,0.008034343378003286,0.01702721416950226,0.017240695655345917,0.017028552396457442,1.673566460609436,1.6737332344055176,1.6735664689190848,-0.0600277129560709,0.06031732261180878,0.060028411577261805,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000332,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982652725760,332,0.0,0.0,0.0,0.0,0.012975753329988566,0.008391624775476768,1.5797413711084465,0.009183598682284355,-0.006865218747407198,0.0168137326836586,0.1889866292476654,0.053327471017837524,-1.6737332344055176,0.002583022229373455,-0.00010241200652671978,0.06031732261180878,1.6737332344055176,-0.06031732261180878,1.579741358757019,2.956282696686685e-05,-0.00015390486805699766,0.0005461298860609531,0.008583304472267628,-0.007549296133220196,0.019201485440135002,nan,nan,2.0,0.006658081851605329,0.00031243218784777864,-0.0018344048990348583,-0.0006002942100167274,-0.0006840773858129978,0.0023877527564764023,completed,0,2934528.0,5017856.0,4009216.0,10982144.0,2982144.0,37017856.0,37017856.0,37017856.0,87615744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291072607040405,0.7294656038284302,0.7247954607009888,0.7245549559593201,1.0,0.0,1.0,1.0,0.0,1.0,0.007370372268936196,0.7269808202981949,1.0,1.0,0.012975753329988566,0.01440414570999529,0.0014283923800067246,0.008391624775476768,0.00839285716892033,1.2323934435610334e-06,1.5797413711084465,1.5792050744368,-0.0005362966716464523,0.009183598682284355,0.0026221140287816525,-0.006561484653502703,-0.006865218747407198,-0.010891183279454708,-0.00402596453204751,0.0168137326836586,0.016628887504339218,-0.00018484517931938171,0.1889866292476654,0.1911860853433609,0.0021994560956954956,0.053327471017837524,0.055382806807756424,0.0020553357899188995,-1.6737332344055176,-1.6726160049438477,0.0011172294616699219,0.002583022229373455,-6.490873784059659e-05,-0.0026479309672140516,-0.00010241200652671978,-0.007404949050396681,-0.007302537043869961,0.06031732261180878,0.059117406606674194,-0.0011999160051345825,1.6737332344055176,1.6726160049438477,-0.0011172294616699219,-0.06031732261180878,-0.059117406606674194,0.0011999160051345825,1.579741358757019,1.5792253017425537,-0.000516057014465332,1.0,0.014040794848626506,0.01440414570999529,0.014045495499613892,0.00843444630755707,0.008476035446193811,0.008434548842203455,1.5793395974093198,1.5794741203818394,1.5793396031384328,0.0060108990874141455,0.009399684146046638,0.0069003457893562865,-0.00997245917096734,0.010891183279454708,0.010014689006860198,0.016934791579842567,0.017240695655345917,0.01693755422592401,1.673007845878601,1.6733996868133545,1.6730078917658084,-0.05942775495350361,0.05973810330033302,0.0594285653108844,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000333,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982702673408,333,0.0,0.0,0.0,0.0,0.013677443987257723,0.008476035446193811,1.5794741203818394,0.009399684146046638,-0.009053735062479973,0.017240695655345917,0.19023999571800232,0.05456653609871864,-1.6733996868133545,0.0014660012675449252,-0.0037193468306213617,0.05973810330033302,1.6733996868133545,-0.05973810330033302,1.5794740915298462,2.956282696686685e-05,-0.00015390486805699766,0.0005461298860609531,0.0022591170854866505,-0.008938828483223915,0.01308112870901823,nan,nan,2.0,0.004820872419945952,-0.0004253282773166861,-0.0015671541724278093,-0.007140567060559988,0.00011490657925605774,-0.004159566946327686,completed,0,4852480.0,2965504.0,1500672.0,9034496.0,6965504.0,86965504.0,86965504.0,13034496.0,37668096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268052697181702,0.7258802652359009,0.7273216843605042,0.7283423542976379,1.0,0.0,1.0,1.0,0.0,1.0,0.00970466825204917,0.7270873934030533,1.0,1.0,0.013677443987257723,0.014773043324122274,0.001095599336864551,0.008476035446193811,0.008211905021864932,-0.0002641304243288789,1.5794741203818394,1.5790228801200394,-0.00045124026179999,0.009399684146046638,-0.005392014514654875,-0.014791698660701513,-0.009053735062479973,-0.012309336103498936,-0.003255601041018963,0.017240695655345917,0.014462352730333805,-0.0027783429250121117,0.19023999571800232,0.19225603342056274,0.002016037702560425,0.05456653609871864,0.054306626319885254,-0.0002599097788333893,-1.6733996868133545,-1.6717091798782349,0.001690506935119629,0.0014660012675449252,-0.0014372371369972825,-0.0029032384045422077,-0.0037193468306213617,-0.011051448062062263,-0.007332101231440902,0.05973810330033302,0.058828044682741165,-0.0009100586175918579,1.6733996868133545,1.6717091798782349,-0.001690506935119629,-0.05973810330033302,-0.058828044682741165,0.0009100586175918579,1.5794740915298462,1.5790377855300903,-0.0004363059997558594,1.0,0.014588594517058781,0.014773043324122274,0.01458976049651209,0.00830238109539263,0.00839285716892033,0.00830287406703329,1.5791139772784197,1.5792050744368,1.5791139799060616,-0.0013849502429366112,0.005392014514654875,0.004239652256151582,-0.011600259691476822,0.012309336103498936,0.011621910955939565,0.015545620117336512,0.016628887504339218,0.01558331713930899,1.6721625924110413,1.6726160049438477,1.6721626538832097,-0.05897272564470768,0.059117406606674194,0.05897290312123627,1.0,1.0
20260407_025915_px4_manual_broad_composite_r1:000334,20260407_025915_px4_manual_broad_composite_r1,px4,POSCTL,nominal,px4_real_posctl_nominal,101,1775555982752628992,334,0.0,0.0,0.0,0.0,0.01440414570999529,0.00839285716892033,1.5792050744368,0.0026221140287816525,-0.010891183279454708,0.016628887504339218,0.1911860853433609,0.055382806807756424,-1.6726160049438477,-6.490873784059659e-05,-0.007404949050396681,0.059117406606674194,1.6726160049438477,-0.059117406606674194,1.5792253017425537,-0.00017453069449402392,-0.00016777667042333633,0.00041706240153871477,-0.007480044849216938,-0.011395486071705818,0.002915906487032771,nan,nan,2.0,0.003247369371529559,-0.0010568427528515369,-0.001298108227388406,-0.01010215887799859,-0.0005043027922511101,-0.013712981017306447,completed,0,3810560.0,4921088.0,4866560.0,7078912.0,3078912.0,63078912.0,63078912.0,36921088.0,12287488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268052697181702,0.7258802652359009,0.7273216843605042,0.7283423542976379,1.0,0.0,1.0,1.0,0.0,1.0,0.01742702479177159,0.7270873934030533,1.0,1.0,0.01440414570999529,0.014950500994493215,0.0005463552844979253,0.00839285716892033,0.007811311571461226,-0.0005815455974591032,1.5792050744368,1.5788777923997306,-0.0003272820370694429,0.0026221140287816525,-0.011556453071534634,-0.014178567100316286,-0.010891183279454708,-0.018072158098220825,-0.007180974818766117,0.016628887504339218,0.01200314424932003,-0.004625743255019188,0.1911860853433609,0.19361016154289246,0.002424076199531555,0.055382806807756424,0.05182968080043793,-0.0035531260073184967,-1.6726160049438477,-1.6703425645828247,0.0022734403610229492,-6.490873784059659e-05,-0.002997089410200715,-0.0029321806723601185,-0.007404949050396681,-0.015582202933728695,-0.008177253883332014,0.059117406606674194,0.05828697234392166,-0.000830434262752533,1.6726160049438477,1.6703425645828247,-0.0022734403610229492,-0.059117406606674194,-0.05828697234392166,0.000830434262752533,1.5792253017425537,1.5788875818252563,-0.0003377199172973633,1.0,0.014861772159307745,0.014950500994493215,0.014862037024626474,0.00801160829666308,0.008211905021864932,0.008014111696082559,1.5789503362598851,1.5790228801200394,1.5789503379263756,-0.008474233793094754,0.011556453071534634,0.009017356267799091,-0.01519074710085988,0.018072158098220825,0.015461608157562248,0.013232748489826918,0.014462352730333805,0.0132897539173338,1.6710258722305298,1.6717091798782349,1.6710260119379183,-0.05855750851333141,0.058828044682741165,0.05855813344965702,1.0,1.0
