scope,combo,x_schema,y_schema,model_name,pooling_mode,command_to_future_share,state_current_to_same_state_share,lag_to_future_share,dominant_edges,baseline_matrix_path,baseline_metrics_path,abs_heatmap_path,signed_heatmap_path
main,commands_plus_state | selected_state_subset | ols_affine | pooled,commands_plus_state,selected_state_subset,ols_affine,pooled,0.04505717626824358,0.49045506024310803,0.0,yaw->future_state_yaw (7.54); heading->future_state_yaw (6.52); yaw_rate->future_state_yaw_rate (1.03); pitch->future_state_pitch (0.869); roll->future_state_roll (0.858),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state | selected_state_subset | ridge_affine | pooled,commands_plus_state,selected_state_subset,ridge_affine,pooled,0.11393977280548748,0.49393964971985743,0.0,yaw_rate->future_state_yaw_rate (1.03); pitch->future_state_pitch (0.869); roll->future_state_roll (0.858); pitch_rate->future_state_yaw_rate (0.816); yaw->future_state_yaw (0.789),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__selected_state_subset__pooled/ridge_affine/matrix_heatmap_signed.png
main,commands_plus_state | window_summary_response | lasso_affine | pooled,commands_plus_state,window_summary_response,lasso_affine,pooled,0.10850664057218434,0.461474913417195,0.0,yaw_rate->window_peak_yaw_rate (1.05); yaw_rate->window_mean_yaw_rate (1.03); yaw->window_mean_yaw (1.01); yaw->window_peak_yaw (0.971); pitch->window_mean_pitch (0.914),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/lasso_affine/matrix_heatmap_signed.png
main,commands_plus_state | window_summary_response | ols_affine | pooled,commands_plus_state,window_summary_response,ols_affine,pooled,0.0405852158349772,0.4344532115622957,0.0,yaw->window_peak_yaw (7.17); heading->window_peak_yaw (6.25); yaw->window_mean_yaw (5.79); heading->window_mean_yaw (4.77); yaw_rate->window_peak_yaw_rate (1.05),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state | window_summary_response | ridge_affine | pooled,commands_plus_state,window_summary_response,ridge_affine,pooled,0.11290451262593412,0.4432333379975817,0.0,yaw_rate->window_peak_yaw_rate (1.05); yaw_rate->window_mean_yaw_rate (1.03); pitch->window_mean_pitch (0.914); roll->window_mean_roll (0.905); pitch_rate->window_mean_pitch_rate (0.816),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state__window_summary_response__pooled/ridge_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | future_state_horizon | lasso_affine | pooled,commands_plus_state_history,future_state_horizon,lasso_affine,pooled,0.0691258677453881,0.2538962421435838,0.5340898150968444,pitch->pitch__h2 (2.33); roll->roll__h2 (2.14); roll__lag_1->yaw__h2 (2.08); yaw_rate->yaw_rate__h2 (1.89); roll__lag_1->yaw__h1 (1.8),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/lasso_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | future_state_horizon | ols_affine | pooled,commands_plus_state_history,future_state_horizon,ols_affine,pooled,0.03823821156359413,0.16812070065839194,0.6898228850258797,yaw->yaw__h2 (3.64); yaw_rate->yaw_rate__h2 (2.8); pitch->pitch__h2 (2.77); roll->roll__h2 (2.77); heading__lag_1->yaw__h2 (2.68),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | future_state_horizon | ols_affine | stratified,commands_plus_state_history,future_state_horizon,ols_affine,stratified,0.05476183601709913,0.13141883370232613,0.6516595601064353,yaw->yaw__h2 (3.45); roll->roll__h2 (2.41); command_yaw__lag_2->roll_rate__h2 (2.38); yaw_rate__lag_1->roll_rate__h2 (2.32); pitch->pitch__h2 (2.23),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | future_state_horizon | ridge_affine | pooled,commands_plus_state_history,future_state_horizon,ridge_affine,pooled,0.04521210077757959,0.21193715610778996,0.6522474561625884,pitch->pitch__h2 (2.71); roll->roll__h2 (2.66); yaw_rate->yaw_rate__h2 (2.53); pitch->pitch__h1 (1.8); roll->roll__h1 (1.79),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__pooled/ridge_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | future_state_horizon | ridge_affine | stratified,commands_plus_state_history,future_state_horizon,ridge_affine,stratified,0.0833763988949257,0.1704451405940386,0.6491070242564366,roll->roll__h2 (2.27); yaw_rate__lag_1->roll_rate__h2 (2.2); pitch->pitch__h2 (2.12); yaw_rate->yaw_rate__h2 (1.91); command_yaw__lag_2->roll_rate__h2 (1.82),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__future_state_horizon__stratified/ridge_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | next_raw_state | lasso_affine | pooled,commands_plus_state_history,next_raw_state,lasso_affine,pooled,0.08230823369808038,0.12902861136079347,0.5617551612059022,pitch->future_state_pitch (2.33); roll->future_state_roll (2.14); roll__lag_1->future_state_yaw (2.08); roll__lag_1->future_state_heading (2.07); yaw_rate->future_state_yaw_rate (1.89),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/lasso_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | next_raw_state | lasso_affine | stratified,commands_plus_state_history,next_raw_state,lasso_affine,stratified,0.12486348544643425,0.07761981110911484,0.6098082769330172,pitch__lag_1->future_state_altitude (4.99); pitch__lag_1->future_state_position_z (4.99); command_throttle__lag_1->future_state_yaw (4.93); command_throttle__lag_1->future_state_heading (4.89); command_throttle->future_state_yaw (4.11),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/lasso_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | next_raw_state | ols_affine | pooled,commands_plus_state_history,next_raw_state,ols_affine,pooled,0.03192781090992389,0.16161646504885846,0.6501518147195698,yaw->future_state_yaw (3.64); yaw->future_state_heading (3.51); yaw_rate->future_state_yaw_rate (2.8); pitch->future_state_pitch (2.77); roll->future_state_roll (2.77),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | next_raw_state | ols_affine | stratified,commands_plus_state_history,next_raw_state,ols_affine,stratified,0.03359693979613793,0.10899039866452317,0.6369527789677374,yaw->future_state_yaw (3.45); yaw->future_state_heading (3.33); heading->future_state_velocity_z (2.92); heading->future_state_vertical_speed (2.92); yaw->future_state_velocity_z (2.85),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | next_raw_state | ridge_affine | pooled,commands_plus_state_history,next_raw_state,ridge_affine,pooled,0.038134061823877984,0.18147872703803092,0.625664048287895,pitch->future_state_pitch (2.71); roll->future_state_roll (2.66); yaw_rate->future_state_yaw_rate (2.53); velocity_x->future_state_velocity_x (1.76); pitch_rate->future_state_pitch_rate (1.47),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__pooled/ridge_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | next_raw_state | ridge_affine | stratified,commands_plus_state_history,next_raw_state,ridge_affine,stratified,0.07021044138721257,0.1381052026440458,0.6316904433434274,roll->future_state_roll (2.27); yaw_rate__lag_1->future_state_roll_rate (2.2); pitch->future_state_pitch (2.12); yaw_rate->future_state_yaw_rate (1.91); command_yaw__lag_2->future_state_roll_rate (1.82),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__next_raw_state__stratified/ridge_affine/matrix_heatmap_signed.png
